temperature,rainfall,humidity
28.51,167.36,51.95
16.26,169.72,37.60
16.57,89.25,33.34
19.68,175.35,33.84
15.81,131.89,35.41
33.58,90.66,80.98
33.08,20.16,24.88
18.40,75.81,99.79
35.90,59.36,61.81
18.87,162.61,63.54
22.53,180.50,48.61
21.22,182.57,75.22
24.31,116.45,57.72
21.37,126.37,46.32
27.22,250.27,41.21
25.19,142.87,94.05
39.66,296.33,43.28
16.40,131.89,54.91
18.55,194.87,48.03
16.32,15.11,26.89
30.65,196.00,34.87
16.36,255.43,35.16
35.91,282.74,75.49
27.80,299.20,52.53
28.18,84.65,82.56
29.04,172.61,76.72
19.27,135.22,35.36
19.94,169.15,65.03
22.97,47.24,79.43
29.84,256.84,70.64
20.25,272.87,68.00
17.91,134.90,79.17
39.25,84.13,24.54
15.55,42.25,78.51
35.07,205.13,41.81
34.70,93.67,65.75
22.43,272.86,39.38
18.39,201.30,87.11
18.64,193.71,58.44
32.44,167.82,71.44
31.07,13.73,83.53
34.57,279.58,91.63
38.44,188.38,78.56
32.30,298.22,31.90
18.90,161.21,88.36
21.09,213.03,69.49
36.05,16.86,68.76
20.23,189.52,93.71
16.81,229.39,39.91
32.58,233.55,39.17
25.06,231.03,61.06
38.00,67.88,80.07
31.26,292.62,55.78
17.26,298.55,70.71
38.70,22.68,56.20
21.46,280.93,68.83
23.43,86.83,85.78
25.06,206.79,34.44
16.28,101.43,75.63
27.41,290.33,82.99
18.08,30.45,55.77
25.02,149.32,45.86
23.77,128.41,21.08
34.32,97.81,83.77
35.08,193.66,46.24
18.84,39.32,48.58
24.16,215.00,46.88
24.33,294.18,59.90
18.79,241.37,76.20
34.96,258.01,81.75
32.68,107.89,51.41
19.76,97.47,73.05
24.17,155.11,77.65
17.65,13.72,43.75
30.71,283.61,27.73
18.03,43.14,91.57
39.65,270.90,74.17
34.52,25.07,71.85
24.76,246.79,24.71
29.46,45.59,85.43
37.78,11.44,65.28
28.85,215.85,87.83
19.36,84.08,97.96
24.47,214.35,96.57
36.08,166.53,88.49
31.11,32.64,20.88
31.27,279.64,90.86
36.67,135.69,26.00
37.35,220.33,88.10
37.99,150.31,42.41
17.37,181.31,68.81
28.60,90.83,23.05
33.51,60.11,81.69
33.92,162.77,28.94
30.17,132.07,52.86
19.17,117.03,85.40
34.94,201.77,75.63
33.00,207.15,20.48
17.15,13.78,52.24
26.60,101.62,23.35
19.35,123.53,73.88
23.44,29.07,97.52
15.45,70.77,72.42
25.01,15.49,37.95
28.75,298.87,48.42
30.49,220.97,98.13
31.59,26.24,37.92
35.91,6.07,64.92
20.39,215.79,52.04
18.01,131.76,81.47
36.29,236.04,89.39
18.92,277.04,47.27
39.37,179.79,72.83
36.06,56.13,63.92
27.52,234.66,42.28
39.54,286.74,41.76
17.43,174.07,63.09
22.58,204.60,32.32
30.96,101.24,84.86
23.75,114.46,25.52
38.21,220.40,27.57
16.64,278.33,47.38
28.74,188.70,29.45
29.77,236.95,58.06
31.32,51.49,51.97
21.39,63.59,77.74
24.11,159.61,96.24
36.09,52.97,80.28
19.87,190.50,34.36
35.67,87.50,94.84
29.07,237.46,51.37
34.05,242.43,57.94
32.84,139.14,53.73
20.19,54.24,42.44
29.22,194.03,91.60
36.69,297.84,46.58
25.80,186.78,66.29
39.16,10.73,39.20
26.31,5.19,83.79
18.57,96.11,81.94
24.74,58.74,43.70
38.79,243.92,74.52
22.99,253.44,76.31
36.70,77.59,65.00
37.03,97.69,68.05
23.75,70.87,65.96
17.08,272.51,26.55
33.11,150.79,73.62
22.79,196.84,57.58
34.57,124.64,55.08
26.07,189.30,88.80
27.13,115.76,21.86
34.45,101.90,40.11
24.56,190.34,29.71
26.08,177.32,22.83
24.40,88.06,42.05
24.18,44.80,99.08
28.15,110.57,41.62
35.22,124.56,73.10
24.04,188.61,29.46
28.11,274.36,68.15
31.77,10.86,98.76
21.74,73.10,43.35
21.94,58.11,87.85
38.34,150.69,99.81
33.09,128.91,67.08
29.43,218.71,44.75
31.19,72.72,73.88
15.73,178.35,87.59
30.45,265.16,33.71
27.74,273.20,56.20
28.64,287.64,45.54
23.99,231.98,42.67
17.04,271.80,88.87
19.83,70.36,53.73
38.77,59.27,47.13
25.22,1.95,68.28
26.67,212.05,37.55
16.32,281.24,38.39
15.94,56.08,61.62
32.93,191.08,52.74
28.45,223.94,43.60
27.72,278.28,24.32
21.08,194.06,61.66
33.62,291.09,85.33
19.21,103.40,88.11
19.75,104.98,38.84
26.52,162.90,67.97
22.16,115.05,88.47
21.19,0.43,52.70
31.13,219.53,94.57
31.27,225.52,92.24
35.61,224.09,36.65
25.44,103.51,40.72
16.83,156.69,34.44
21.84,107.99,35.68
39.50,4.81,92.63
29.91,168.73,94.49
32.74,37.13,24.15
15.18,24.01,67.49
27.96,226.65,65.14
15.94,2.85,51.24
29.23,287.70,70.54
38.02,154.58,95.79
39.21,294.90,33.62
28.51,17.40,29.63
26.46,175.06,22.67
38.63,104.80,49.11
31.84,253.04,47.01
16.62,108.37,54.47
26.64,78.15,60.26
21.01,257.27,80.63
26.75,112.40,51.37
26.39,5.05,46.45
29.55,117.09,86.15
23.92,196.36,87.98
19.11,76.31,38.62
27.59,129.60,45.17
35.76,17.01,86.01
31.60,176.43,26.35
23.46,226.89,46.07
38.39,123.99,55.87
37.81,126.07,34.97
20.23,26.48,34.39
15.99,60.58,53.99
33.53,46.40,80.36
35.69,144.51,87.22
39.20,158.78,98.34
37.25,284.68,25.92
30.01,21.97,37.33
28.25,179.96,80.53
15.70,157.95,63.25
21.17,154.87,46.21
26.49,261.95,36.45
30.71,61.66,42.44
28.93,12.23,54.34
33.57,201.68,34.17
21.99,103.55,97.14
29.12,5.28,28.61
17.20,75.41,98.85
25.34,92.80,87.35
33.75,185.05,53.85
32.34,51.78,79.19
39.77,123.92,73.72
21.95,144.74,37.06
27.45,137.77,47.13
23.24,292.18,61.05
26.02,13.65,71.03
36.42,285.29,63.43
32.11,174.58,57.84
37.06,238.72,55.45
20.09,129.12,59.86
36.83,136.15,54.75
16.49,263.80,63.31
37.21,268.78,91.04
23.23,71.61,70.63
22.86,59.77,77.81
27.80,148.87,67.80
38.52,270.08,71.44
16.19,96.71,66.27
23.81,195.60,22.15
36.41,212.45,99.97
24.90,233.60,22.69
19.98,169.18,51.61
25.62,120.74,28.41
24.64,290.10,27.75
37.89,183.40,83.48
34.05,218.57,54.07
27.63,103.49,84.09
39.71,200.98,41.82
26.63,77.34,40.52
16.46,73.53,40.10
21.56,214.42,69.29
25.90,156.42,85.20
18.92,204.98,56.18
38.69,80.83,50.34
34.17,179.62,97.89
21.71,133.18,29.34
29.77,179.09,58.93
33.04,87.26,52.68
38.53,214.64,27.85
37.04,241.78,41.46
27.88,77.97,22.28
34.37,90.19,90.16
29.05,198.35,68.63
28.82,208.68,85.20
17.87,211.23,61.72
18.15,204.81,67.96
28.24,117.84,76.07
21.72,118.46,92.64
15.53,76.45,27.34
33.07,47.05,46.48
15.81,207.77,76.72
29.88,27.96,96.67
28.48,281.34,98.46
39.22,248.01,71.05
27.11,257.25,35.49
16.59,272.00,29.54
28.79,122.58,95.68
36.03,254.01,54.71
39.92,47.42,35.59
25.76,6.49,94.71
23.01,235.47,28.36
37.67,22.44,78.37
19.78,296.56,70.02
30.39,202.44,27.02
25.14,226.03,47.10
16.03,73.74,31.99
23.68,202.16,68.36
21.63,12.97,58.17
32.15,251.35,20.34
38.72,50.89,98.06
21.70,209.21,47.97
35.29,67.34,40.66
16.38,20.54,37.80
28.45,144.45,32.71
16.76,50.79,99.93
38.35,218.83,43.61
34.16,71.27,52.44
31.45,102.74,89.71
35.60,170.23,71.35
31.19,85.49,49.50
39.22,113.40,91.87
32.85,244.69,79.98
38.12,53.76,38.23
27.93,24.66,71.50
17.93,98.51,93.79
28.20,127.31,59.72
18.17,162.80,78.69
29.81,111.73,97.69
27.06,236.97,75.23
30.56,11.80,28.20
15.25,129.53,39.56
19.87,114.68,67.61
27.28,194.27,42.04
38.76,289.88,96.60
24.59,153.11,52.43
25.61,296.06,56.58
32.87,90.67,76.13
30.09,9.26,61.94
22.47,49.70,50.57
25.27,118.54,26.13
20.44,94.90,67.72
39.15,29.12,89.41
18.27,129.80,74.86
24.30,101.43,50.52
15.65,36.79,30.22
20.54,88.84,85.31
34.51,265.93,95.34
20.03,90.61,51.06
17.00,214.19,78.29
26.86,183.61,52.86
15.25,128.15,60.18
17.12,71.71,86.92
35.19,110.70,26.67
34.29,177.63,62.43
37.88,105.23,37.17
36.36,64.47,47.18
32.08,34.94,71.55
16.31,263.93,22.18
34.57,132.09,67.51
36.14,187.56,42.68
34.98,147.12,73.56
27.71,261.77,31.33
20.82,164.08,78.86
36.13,144.23,71.65
33.18,277.38,97.70
39.52,215.91,92.90
18.89,33.46,42.66
20.64,53.31,22.19
20.29,236.14,72.43
34.81,250.76,68.23
19.67,163.56,22.19
16.67,166.34,29.81
39.96,189.58,66.78
15.62,131.73,92.95
35.88,204.06,92.52
24.13,32.54,32.12
36.04,288.38,50.77
28.87,225.05,23.46
37.54,189.35,57.54
38.15,94.90,80.25
15.23,48.29,83.20
16.89,122.80,59.92
21.26,198.47,27.67
31.73,190.11,50.51
37.21,114.79,94.57
26.50,183.99,38.37
30.17,244.12,45.58
19.71,7.89,79.75
35.12,135.19,78.69
39.18,227.57,92.98
21.71,163.84,51.05
27.37,195.44,61.17
17.15,155.00,57.39
28.98,297.56,94.22
27.57,16.39,81.55
18.61,147.31,86.52
26.05,27.42,30.65
23.35,47.94,83.35
28.05,114.91,54.64
29.64,46.66,21.87
15.21,289.11,24.81
34.03,284.04,74.23
32.83,100.83,49.76
24.16,191.92,89.45
16.32,160.13,78.74
33.87,244.68,21.73
38.88,188.23,74.95
21.00,0.08,35.39
23.09,228.95,53.81
19.60,224.05,69.98
29.42,152.92,89.82
18.87,270.88,56.49
23.90,272.53,84.68
32.43,157.17,82.64
29.00,182.40,53.16
24.66,298.96,60.08
25.51,89.65,76.04
29.05,97.39,22.49
15.15,54.83,91.26
16.96,268.76,81.59
37.03,223.35,39.95
16.95,31.69,98.49
32.67,294.53,34.35
38.00,219.29,93.13
21.77,255.16,45.96
24.26,14.45,81.05
29.22,151.49,56.51
37.04,209.58,78.92
38.55,162.88,32.46
33.49,199.99,41.56
17.17,245.36,27.99
31.73,112.30,89.21
25.26,254.60,43.70
26.77,48.87,75.56
16.23,81.27,85.62
19.78,13.00,92.11
34.76,109.33,28.50
26.35,113.97,91.44
22.54,241.58,35.78
24.60,195.94,78.95
36.36,131.02,78.31
33.72,195.63,20.68
21.81,15.84,37.65
17.94,54.08,59.35
21.30,188.08,53.60
38.02,192.41,93.49
29.54,232.24,48.78
28.34,120.90,94.96
29.91,216.77,56.75
24.15,205.19,97.15
35.18,289.02,78.99
28.08,64.54,86.35
17.92,165.50,28.39
18.23,180.53,66.89
28.42,299.59,31.42
38.41,60.36,43.81
22.71,156.97,69.89
36.74,103.86,78.10
34.10,157.77,23.13
21.20,69.64,62.48
15.91,14.28,65.23
17.55,171.77,26.31
33.21,100.76,60.06
19.99,54.58,77.11
24.28,97.18,24.26
27.54,14.78,80.82
33.14,285.13,66.11
17.83,174.34,86.66
25.16,244.43,37.45
27.13,126.94,86.66
28.52,270.99,27.56
35.46,145.00,52.31
19.29,172.18,35.96
35.20,147.54,90.08
32.32,219.98,76.39
28.90,170.00,22.03
32.49,81.48,20.76
25.30,43.66,43.30
18.46,181.84,31.46
31.64,146.75,70.42
28.12,28.79,73.10
30.98,118.69,95.36
23.45,154.43,96.16
37.67,248.07,72.71
29.68,22.83,20.45
17.14,104.55,48.72
26.25,246.80,61.05
33.91,194.53,59.93
34.85,86.99,68.27
27.36,253.60,96.84
37.37,147.99,90.82
21.69,149.51,28.71
25.26,292.98,41.28
37.46,284.13,86.65
37.41,107.56,85.94
32.14,42.17,42.03
36.47,97.70,78.45
17.22,9.14,73.76
36.62,6.23,57.88
23.02,118.66,36.12
19.46,282.31,91.09
20.98,261.41,74.23
25.45,153.43,33.52
21.28,169.57,76.38
23.01,1.78,79.31
18.37,64.65,90.95
22.40,7.43,37.83
29.31,226.36,99.10
26.05,43.69,32.27
23.67,260.71,68.06
33.66,193.00,72.57
37.34,68.83,53.52
33.92,47.32,58.00
23.30,188.29,91.27
33.61,270.25,71.62
18.80,215.51,59.76
18.26,104.56,30.27
23.64,176.22,20.59
35.19,93.23,30.00
21.16,299.74,96.49
16.58,224.65,81.13
18.29,184.31,97.37
36.47,126.98,22.86
30.84,185.45,74.42
21.33,102.48,23.54
28.88,8.66,82.56
28.19,118.53,50.48
31.39,279.14,27.66
20.83,187.89,65.44
36.61,25.19,42.41
22.73,265.50,72.77
32.35,80.66,72.65
15.40,73.13,76.40
24.32,89.13,99.40
23.79,173.16,50.94
28.59,163.41,57.23
16.82,147.42,84.37
34.75,215.26,66.27
20.44,94.96,22.98
31.93,234.62,87.45
35.08,52.60,24.12
29.05,234.79,33.67
33.52,199.14,28.17
31.55,204.96,26.23
23.89,144.47,22.05
35.22,200.10,24.40
22.37,23.94,55.40
29.28,255.47,40.23
33.63,16.66,30.12
24.47,44.62,72.70
22.57,173.04,38.09
26.48,221.82,21.52
35.45,22.88,53.47
38.25,276.23,44.83
28.63,292.08,45.49
31.54,181.79,55.62
37.58,144.37,73.51
17.46,222.42,69.32
20.80,98.51,94.98
32.72,147.98,61.42
35.59,274.85,57.81
36.43,286.70,37.07
25.38,278.12,80.43
17.23,78.73,31.26
25.94,69.74,59.29
20.77,89.30,53.71
22.28,132.39,72.66
34.31,94.25,93.41
16.89,112.26,95.73
35.69,186.19,33.42
25.69,228.76,40.95
29.90,220.67,84.93
17.24,244.33,61.46
23.43,9.66,56.24
17.24,14.32,76.85
39.04,236.81,68.15
35.18,159.92,97.66
26.49,173.44,66.72
20.59,15.78,57.28
38.34,76.59,63.43
23.61,191.51,84.68
19.02,257.75,69.01
29.08,275.10,71.76
38.59,150.13,97.72
15.10,163.64,69.47
20.95,249.91,50.42
38.46,161.29,75.31
19.28,155.06,72.76
17.83,271.53,21.11
29.25,236.98,57.39
36.55,272.72,79.43
26.93,65.47,59.92
39.86,157.31,82.37
31.98,252.74,56.07
16.85,33.34,98.67
39.82,238.40,43.43
25.20,54.89,27.37
22.19,242.44,54.40
28.95,183.60,63.34
22.61,57.97,47.93
17.16,142.01,39.38
15.04,204.57,73.76
26.24,190.16,50.17
35.92,128.17,70.51
29.31,269.81,82.33
39.98,155.78,80.88
22.17,151.76,50.02
22.01,18.68,65.43
18.99,276.64,55.97
19.10,53.13,89.66
22.13,158.50,90.30
34.82,241.07,47.50
37.64,64.64,27.34
39.38,158.21,33.41
20.81,72.21,49.36
37.03,227.91,65.14
23.21,169.30,72.54
17.82,256.79,46.51
36.75,268.37,73.40
30.90,194.62,95.02
19.12,217.62,72.16
25.75,164.77,32.69
22.18,115.33,66.37
33.42,194.44,63.35
26.34,272.49,89.66
39.73,125.00,48.02
16.37,94.32,53.84
23.88,116.53,67.89
27.05,130.62,61.95
27.58,22.07,77.52
22.90,149.53,23.23
33.23,148.29,65.08
36.87,176.53,29.73
38.47,108.85,45.22
35.13,183.93,72.93
36.26,263.46,32.59
28.76,286.64,44.71
35.65,175.08,76.24
22.59,12.78,72.06
24.96,290.77,27.28
22.92,211.76,66.18
26.68,100.79,31.78
22.14,44.15,40.18
39.04,43.03,56.74
22.82,50.32,28.75
17.45,13.67,99.49
28.17,270.65,33.23
16.43,162.23,82.51
17.76,209.99,86.39
20.48,248.43,99.56
26.61,237.46,54.29
25.83,264.78,89.93
34.99,290.18,96.60
33.49,131.72,33.83
25.66,285.10,58.35
23.34,216.99,24.80
22.91,21.20,69.66
34.35,204.53,66.51
16.30,206.01,36.33
15.32,271.76,83.83
34.89,111.88,22.98
26.93,175.47,84.50
18.27,3.66,22.13
20.89,99.62,72.55
38.31,18.67,26.30
36.49,156.56,40.10
32.74,245.23,77.75
27.06,61.93,42.43
28.01,158.23,60.89
39.38,61.20,93.22
39.14,36.21,23.97
20.38,153.30,84.89
35.28,23.74,25.22
19.93,176.21,30.14
20.34,9.40,29.55
31.90,32.01,99.53
25.13,165.00,34.41
38.29,177.42,91.74
17.23,8.70,99.27
27.79,172.01,50.70
37.96,251.55,70.48
37.60,216.69,82.33
18.91,39.36,51.41
24.17,177.74,32.95
30.48,201.68,54.70
18.98,11.17,81.75
39.20,256.60,82.46
37.87,271.88,38.44
19.17,255.14,34.00
18.03,247.39,93.64
17.14,223.49,23.52
37.74,190.03,78.78
19.84,203.59,23.71
25.41,241.92,87.03
26.22,198.75,92.43
29.98,98.32,43.79
16.79,112.79,25.91
20.67,269.12,58.45
38.29,5.14,43.88
37.71,209.65,53.37
34.53,286.43,73.20
15.49,211.87,36.79
23.18,298.17,48.56
30.70,206.26,82.60
21.88,10.31,71.50
37.74,248.10,46.10
30.85,85.39,73.14
16.80,133.82,81.23
37.73,93.63,67.40
38.94,80.57,39.16
16.94,129.42,20.02
28.31,113.63,84.23
22.58,190.00,85.81
24.82,243.95,75.81
19.49,89.13,26.13
29.45,64.12,66.82
38.95,200.07,85.68
27.58,201.10,51.17
17.07,270.34,35.84
30.50,4.78,67.01
23.51,255.91,86.10
36.40,156.30,23.91
25.87,186.39,67.76
19.82,27.41,71.45
19.78,129.78,68.19
34.22,68.19,72.00
21.64,76.27,70.51
34.18,151.23,30.43
20.15,243.74,38.79
23.04,223.13,69.52
26.64,177.30,21.42
38.58,161.83,70.78
38.29,128.19,73.23
20.17,291.81,39.13
23.96,168.06,67.85
18.73,76.19,62.73
27.75,69.03,40.86
26.51,183.41,57.04
37.52,156.85,92.77
38.25,2.31,54.13
24.59,249.02,70.39
27.29,211.24,22.83
37.41,198.55,26.22
35.17,20.63,26.50
15.09,108.62,82.26
23.00,280.61,48.02
25.54,258.78,38.21
20.74,85.66,79.79
19.99,47.12,33.60
15.94,134.73,39.72
31.08,106.75,54.47
21.56,204.67,46.52
16.31,289.93,66.83
20.77,108.90,47.03
35.05,18.67,51.44
36.29,269.28,89.03
27.08,11.38,90.76
25.40,285.83,86.22
39.45,199.37,89.19
20.01,282.51,65.58
20.38,59.90,71.70
22.30,12.21,64.57
19.32,146.46,82.85
24.48,135.19,64.08
37.77,99.45,28.89
30.38,287.30,84.77
25.30,246.78,80.85
38.36,198.47,85.62
16.21,48.86,35.23
20.26,220.30,41.73
29.15,218.10,43.66
30.39,127.52,60.65
15.99,277.44,30.71
25.08,50.09,50.83
31.23,80.20,34.57
32.45,18.97,41.18
30.95,238.64,76.51
23.01,186.53,88.38
17.34,94.48,21.83
25.68,49.14,65.27
18.22,12.04,22.88
38.69,50.02,26.82
26.88,135.99,76.41
22.93,74.15,78.85
34.16,77.69,85.12
27.45,262.67,57.94
22.75,154.54,88.78
35.30,218.78,33.35
36.68,10.71,39.98
31.83,109.55,30.76
16.17,143.75,83.80
29.16,55.93,38.29
34.08,36.06,32.44
18.41,261.09,69.85
20.72,281.83,26.17
37.06,23.64,23.59
15.50,104.71,28.54
33.82,287.49,20.02
26.84,24.95,75.76
26.17,193.09,64.98
15.18,291.67,36.79
35.48,293.47,38.64
24.00,141.37,84.88
28.52,48.82,60.15
31.93,60.63,75.88
32.57,266.88,56.22
38.90,273.50,39.02
28.28,182.36,97.63
24.99,229.85,65.25
38.84,221.98,30.48
31.05,198.55,52.49
22.45,248.18,46.35
18.16,205.62,37.13
36.06,160.20,94.68
24.05,71.09,90.47
31.51,223.17,35.93
26.77,142.03,48.17
19.97,88.44,80.99
30.04,240.58,36.68
16.52,209.01,67.33
25.33,281.20,75.98
28.67,49.63,72.32
25.90,194.76,76.51
33.72,73.27,76.54
35.70,271.07,97.18
34.28,29.85,47.72
15.97,196.85,90.29
19.85,237.33,21.74
28.42,106.48,43.06
38.37,286.24,23.89
35.87,255.22,72.10
36.06,88.39,28.06
22.58,2.26,87.66
25.74,89.00,71.73
26.77,84.39,22.31
18.93,266.99,77.18
15.78,290.14,88.96
38.67,21.13,72.89
21.02,141.39,22.44
21.00,164.50,88.63
17.08,27.87,78.60
38.21,113.25,50.28
29.49,95.12,46.29
31.68,160.82,58.39
37.79,198.36,89.37
23.64,211.05,40.16
30.54,41.03,28.08
15.97,243.88,89.17
19.67,203.56,22.10
35.78,266.72,92.88
34.17,134.80,44.46
23.77,268.17,60.66
24.42,259.73,30.58
28.34,131.52,92.18
15.01,114.34,79.99
21.03,279.84,93.93
20.21,214.55,74.66
21.26,278.47,34.78
35.15,239.09,44.66
21.99,182.79,58.95
19.79,34.76,68.58
27.61,87.44,94.12
36.64,290.65,50.72
21.03,95.83,76.25
16.96,27.98,96.88
23.91,212.27,32.19
33.69,220.20,89.02
28.77,85.64,53.66
35.42,89.30,78.59
38.99,140.67,43.48
34.82,6.54,46.72
30.10,236.80,22.17
27.33,95.13,97.71
16.00,256.13,85.08
39.61,240.79,27.51
24.59,198.42,99.96
18.81,97.46,68.40
31.67,154.89,88.30
22.11,133.45,25.33
29.64,101.66,51.16
29.67,254.44,73.57
26.14,145.05,28.51
35.90,249.82,59.11
21.62,31.57,55.41
26.22,42.31,37.28
28.44,293.20,44.02
31.59,176.33,97.37
34.60,152.93,43.09
24.87,156.95,37.07
31.15,64.58,62.90
18.77,215.61,73.68
38.32,25.43,78.01
24.58,172.00,80.34
33.24,171.23,22.95
15.51,274.26,51.50
20.13,157.85,81.92
27.18,41.12,92.39
36.96,171.83,68.18
28.18,27.40,24.18
38.25,61.14,51.73
27.09,9.33,25.94
27.26,153.99,79.88
17.99,25.36,25.08
35.07,140.82,34.86
21.17,279.88,53.36
37.49,215.93,57.01
37.77,23.22,52.52
38.58,67.26,57.07
28.01,202.10,77.06
31.93,268.41,49.54
34.46,9.88,63.82
18.28,243.74,44.27
30.02,168.54,48.29
15.86,163.83,69.10
27.44,287.34,59.24
18.87,224.29,77.84
19.57,255.04,64.84
24.13,106.20,84.29
25.81,166.31,55.47
30.58,184.62,59.28
16.86,96.48,73.60
27.59,171.07,37.70
19.57,71.00,50.87
29.35,43.01,69.99
30.94,112.19,22.31
28.92,221.79,54.96
33.46,274.86,67.91
23.39,137.31,97.39
34.13,192.85,90.16
25.82,30.91,42.46
27.10,271.34,60.58
31.20,170.58,24.51
15.46,234.10,39.26
31.35,238.33,81.99
30.46,76.94,29.87
22.75,158.75,40.62
17.14,288.14,95.52
17.27,26.89,85.91
38.08,204.91,82.55
32.23,288.68,89.16
18.18,90.17,79.97
23.92,258.43,29.65
29.81,280.10,61.32
35.89,224.13,55.54
16.09,69.40,44.89
20.92,100.20,86.72
37.24,10.74,57.13
15.23,249.44,24.82
20.03,254.88,42.00
38.98,189.81,38.29
30.34,105.76,91.00
21.54,23.04,71.80
16.67,225.92,64.83
15.70,217.96,60.53
21.12,273.78,72.01
37.04,219.16,80.39
25.40,248.61,64.35
33.01,223.79,95.06
37.96,189.21,98.15
25.20,128.09,99.63
19.78,270.64,73.55
27.93,195.29,94.61
37.70,119.51,52.36
35.11,25.04,88.77
16.65,87.21,92.73
32.31,163.12,92.33
29.30,82.69,86.47
37.69,66.37,52.53
18.06,158.22,32.71
28.35,50.95,46.72
36.99,240.12,81.38
25.25,145.31,38.63
27.05,172.16,58.26
16.76,44.21,65.23
21.95,97.37,68.31
23.11,123.03,94.86
38.63,242.46,72.92
22.07,231.05,82.90
26.52,66.89,66.55
31.78,184.85,86.69
19.05,73.04,41.09
27.16,296.47,36.79
33.46,285.64,94.11
36.67,168.98,75.48
30.66,209.67,73.72
31.73,240.43,57.38
18.16,216.30,50.14
38.64,209.95,64.46
18.31,287.57,29.65
34.37,178.94,56.38
21.62,190.89,56.43
38.34,254.78,63.07
33.00,200.97,70.77
33.85,219.88,96.59
20.48,70.25,72.17
26.08,111.38,90.70
30.45,44.19,64.50
34.25,151.73,70.15
17.60,136.72,25.59
39.06,299.15,30.66
37.26,183.36,66.37
21.76,235.93,51.66
35.57,100.20,83.90
27.96,249.46,63.45
26.55,184.53,90.58
22.86,209.10,97.79
29.52,88.33,31.81
33.25,164.59,51.59
25.27,190.21,73.20
30.73,176.73,44.44
32.48,274.56,41.36
32.78,269.48,85.10
16.30,291.30,98.43
36.49,200.23,81.90
26.46,291.57,61.89
21.56,249.74,55.40
21.04,81.25,63.17
27.08,128.23,57.03
37.17,71.52,60.23
24.46,1.26,36.28
33.74,56.41,92.30
17.42,1.22,80.36
26.90,215.95,74.48
39.79,127.66,95.99
34.26,93.77,42.75
20.26,228.52,26.49
27.54,249.75,86.09
20.84,292.59,99.87
25.24,192.60,66.27
34.50,138.46,24.70
34.28,91.58,82.44
20.70,66.70,25.90
38.06,63.88,63.20
29.81,122.76,42.20
24.50,297.54,93.20
27.55,0.26,56.11
30.13,59.16,91.88
29.00,56.52,43.93
27.16,215.14,50.99
27.62,105.75,95.77
19.41,137.18,36.11
35.32,44.59,66.28
28.54,121.50,51.08
18.28,30.96,81.93
34.15,159.91,30.34
38.31,29.38,54.98
38.68,237.15,75.91
24.23,169.98,52.56
18.39,217.19,24.68
27.96,125.55,76.41
17.82,114.45,60.26
38.35,29.46,20.90
19.59,157.16,69.01
21.32,154.35,93.59
25.17,140.43,28.88
24.58,222.16,67.25
34.87,249.75,78.29
26.41,225.24,25.66
19.27,43.16,21.81
21.68,186.62,57.14
27.73,24.10,83.29
18.69,208.39,32.86
30.29,114.55,86.93
29.14,39.75,72.53
32.87,258.62,46.57
38.44,184.20,61.27
37.81,106.42,97.25
38.65,9.22,37.31
21.12,161.19,59.96
18.29,276.97,69.96
22.56,178.91,31.04
37.38,291.50,23.48
39.30,40.94,21.08
36.48,170.49,45.98
17.75,239.44,25.92
38.69,157.66,84.30
25.58,27.32,99.79
15.23,174.87,24.90
26.06,183.52,54.62
16.15,218.61,22.06
28.60,228.36,30.72
23.46,231.23,45.83
26.84,199.03,51.50
30.33,64.74,95.18
36.72,121.27,51.67
31.55,232.84,59.70
25.85,286.03,39.65
35.49,23.68,20.01
37.64,160.66,91.95
17.99,93.76,26.54
28.30,67.62,97.14
22.11,151.74,30.47
16.18,181.83,68.39
31.71,2.93,99.95
36.57,234.06,31.08
19.07,245.96,53.92
35.31,289.65,82.43
36.33,54.19,22.58
37.86,178.37,75.18
21.63,127.99,26.43
37.60,100.45,38.92
23.02,169.69,32.81
28.81,234.71,92.59
16.26,6.92,34.44
16.10,290.82,23.23
33.01,242.96,67.01
26.11,225.35,47.69
21.41,228.12,52.46
19.76,116.72,29.53
31.75,225.49,79.86
15.01,116.03,68.12
35.15,269.61,49.14
16.98,53.17,33.73
19.79,87.70,67.48
24.66,165.40,82.29
27.12,95.76,44.99
23.87,127.27,22.07
23.02,147.73,37.15
39.10,256.91,74.59
31.04,156.96,99.13
15.59,108.74,21.07
25.75,74.32,44.49
36.88,122.60,24.96
22.54,154.72,45.31
17.36,223.83,52.47
33.96,36.31,93.67
30.15,66.48,26.44
29.26,113.90,82.17
16.34,108.12,51.64
18.51,117.52,84.90
30.56,238.06,61.07
20.20,97.25,23.14
27.60,150.57,95.70
28.62,187.17,26.62
22.09,69.65,67.81
38.71,215.61,90.21
36.06,164.13,26.38
33.06,134.03,64.31
16.95,242.94,85.94
17.65,73.05,98.91
27.32,264.95,77.95
19.02,168.31,42.27
39.46,182.75,75.97
18.96,262.52,76.46
27.19,245.27,76.00
24.10,180.47,88.34
30.98,225.96,26.99
18.23,130.00,28.67
25.76,164.21,71.25
21.87,18.62,96.31
37.19,26.96,57.27
16.01,248.83,96.85
37.84,17.90,95.05
35.82,50.82,92.23
22.44,238.75,92.79
34.73,0.34,91.87
15.78,84.72,85.59
39.17,175.21,75.60
28.16,178.63,21.95
22.58,233.15,30.58
24.06,151.78,30.74
16.66,152.82,21.88
39.73,217.59,29.34
